127.0.0.1 - - [09/Sep/2021:13:18:00 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:09:28 +0900] "GET /html/exam12.html HTTP/1.1" 200 1315
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:25:39 +0900] "GET /html/exam13.html HTTP/1.1" 200 369
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:39:41 +0900] "GET /html/exam13.html HTTP/1.1" 200 2335
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:40:43 +0900] "GET /html/exam13.html HTTP/1.1" 200 2335
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:46:32 +0900] "GET /html/exam14.html HTTP/1.1" 200 1012
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:48:50 +0900] "GET /html/exam14.html HTTP/1.1" 200 2203
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:49:01 +0900] "GET /html/exam14.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:49:51 +0900] "GET /html/exam14.html HTTP/1.1" 200 2251
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:50:34 +0900] "GET /html/exam14.html HTTP/1.1" 200 2316
0:0:0:0:0:0:0:1 - - [09/Sep/2021:15:52:52 +0900] "GET /html/exam14.html HTTP/1.1" 200 2415
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:01:59 +0900] "GET /html/exam15.html HTTP/1.1" 200 780
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:25:01 +0900] "GET /html/exam15.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:32:07 +0900] "GET /html/practice01.html HTTP/1.1" 200 442
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:37:33 +0900] "GET /html/exam14.html HTTP/1.1" 200 2990
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:41:38 +0900] "GET /html/exam13.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:43:20 +0900] "GET /html/practice03.html HTTP/1.1" 200 799
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:47:42 +0900] "GET /html/practice03.html HTTP/1.1" 200 791
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:47:55 +0900] "GET /html/practice03.html HTTP/1.1" 200 791
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:48:03 +0900] "GET /html/practice03.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:48:05 +0900] "GET /html/practice03.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:48:09 +0900] "GET /html/practice03.html HTTP/1.1" 200 791
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:48:16 +0900] "GET /html/practice03.html HTTP/1.1" 200 791
0:0:0:0:0:0:0:1 - - [09/Sep/2021:16:48:21 +0900] "GET /html/practice03.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:08:50 +0900] "GET /html/practice05.html HTTP/1.1" 200 413
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:08:50 +0900] "GET /html/media/img3.jpg HTTP/1.1" 200 61701
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:08:50 +0900] "GET /html/media/img5.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:08:50 +0900] "GET /html/media/img4.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:10:28 +0900] "GET /html/practice05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:10:28 +0900] "GET /html/media/img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:10:28 +0900] "GET /html/media/img4.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:10:28 +0900] "GET /html/media/img5.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:11:43 +0900] "GET /html/practice05.html HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:11:43 +0900] "GET /html/media/img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:11:43 +0900] "GET /html/media/img4.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:11:43 +0900] "GET /html/media/img5.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:12:54 +0900] "GET /html/practice05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:12:54 +0900] "GET /html/media/img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:12:54 +0900] "GET /html/media/img4.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:12:54 +0900] "GET /html/media/img5.png HTTP/1.1" 404 834
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:13:14 +0900] "GET /html/practice05.html HTTP/1.1" 200 411
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:13:14 +0900] "GET /html/media/img4.PNG HTTP/1.1" 200 559970
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:13:14 +0900] "GET /html/media/img5.PNG HTTP/1.1" 200 312862
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:13:22 +0900] "GET /html/practice05.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:22:24 +0900] "GET /html/practice06.html HTTP/1.1" 200 461
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:23:08 +0900] "GET /html/practice06.html HTTP/1.1" 200 468
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:36:40 +0900] "GET /html/practice06.html HTTP/1.1" 200 663
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:36:45 +0900] "GET /html/practice06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:36:48 +0900] "GET /html/practice06.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:37:57 +0900] "GET /html/practice05.html HTTP/1.1" 200 797
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:37:57 +0900] "GET /html/media/img3.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:37:57 +0900] "GET /html/media/img4.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:37:57 +0900] "GET /html/media/img5.PNG HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:17:40:52 +0900] "GET /html/practice04.html HTTP/1.1" 200 950
0:0:0:0:0:0:0:1 - - [09/Sep/2021:18:16:58 +0900] "GET /html/practice03.html HTTP/1.1" 200 864
0:0:0:0:0:0:0:1 - - [09/Sep/2021:18:19:54 +0900] "GET /html/practice02.html HTTP/1.1" 200 515
0:0:0:0:0:0:0:1 - - [09/Sep/2021:18:29:15 +0900] "GET /html/exam15.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:18:35:08 +0900] "GET /html/exam14.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:18:36:33 +0900] "GET /html/exam13.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:18:56:11 +0900] "GET /html/exam12.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:18:59:56 +0900] "GET /html/exam10.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:19:00:05 +0900] "GET /html/exam11.html HTTP/1.1" 200 3123
0:0:0:0:0:0:0:1 - - [09/Sep/2021:19:04:17 +0900] "GET /html/exam09.html HTTP/1.1" 200 709
0:0:0:0:0:0:0:1 - - [09/Sep/2021:19:04:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:12:52 +0900] "GET /html/NewFile.html HTTP/1.1" 200 114
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:12:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:13:02 +0900] "GET /html/exam09.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:13:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:15:12 +0900] "GET /html/NewFile.html HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:18:58 +0900] "GET /html/NewFile.html HTTP/1.1" 200 316
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:19:38 +0900] "GET /html/NewFile.html HTTP/1.1" 200 316
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:19:59 +0900] "GET /html/NewFile.html HTTP/1.1" 200 316
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:20:24 +0900] "GET /html/NewFile.html HTTP/1.1" 200 315
0:0:0:0:0:0:0:1 - - [09/Sep/2021:23:22:49 +0900] "GET /html/NewFile.html HTTP/1.1" 200 421
